203589,"(a) It is contemplated that Medica may from time to time disclose Confidential Information to Nephros, or vice versa.","(c) Medica, on the one hand, and Nephros, on the other hand, shall share equally reasonable patent expenses for any Joint Invention, and shall promptly reimburse the filing party upon presentation of an invoice by the filing party.",0
16595,"b) Sponsor will have title to all Materials, raw data, documentation, records, protocols, specimens and other reports generated as a result of this Program.",CBSI does not warrant that the material produced under cGMP will be biologically active.,0
206896,"Grounds for Termination Consequences Expiration under 13.1 A 13.2(a)(1) A and, at Nephros' option, either B or C 13.2(a)(2) A and, at Nephros' option, either B or C 13.2(a)(3) A and, at Nephros' option, either B or C 13.2(a)(4) A and, at Nephros' option, either B or C 13.2(a)(5) A and, at Nephros' option, either B or C 13.2(a)(6) A and, at Nephros' option, either B or C 13.2(a)(7) A and, at Nephros' option, either B or C 13.2(a)(8) AB 13.2(b) A (b) Upon any termination (including expiration) of this agreement, each party shall return to the other party all documents and other tangible items it or its employees or agents have received or created pursuant to this agreement pertaining, referring, or relating to Confidential Information of the other party.","Grounds for Termination Consequences Expiration under 13.1 A 13.2(a)(1) A and, at Nephros' option, either B or C 13.2(a)(2) A and, at Nephros' option, either B or C 13.2(a)(3) A and, at Nephros' option, either B or C 13.2(a)(4) A and, at Nephros' option, either B or C 13.2(a)(5) A and, at Nephros' option, either B or C 13.2(a)(6) A and, at Nephros' option, either B or C 13.2(a)(7) A and, at Nephros' option, either B or C 13.2(a)(8) AB 13.2(b) A (b) Upon any termination (including expiration) of this agreement, each party shall return to the other party all documents and other tangible items it or its employees or agents have received or created pursuant to this agreement pertaining, referring, or relating to Confidential Information of the other party.",0
77962,"Cardinal Health shall timely fill each Purchase Order, subject to the terms and conditions of this Agreement.","Cardinal Health may timely fill each Purchase Order, subject to the terms and conditions of this Agreement.",1
206921,"If any provision of this agreement is held to be unenforceable only in part or degree, it will remain effective to the extent not held unenforceable.","If any provision of this agreement is held to be unenforceable only in part or degree, it will remain effective to the extent not held unenforceable.",0
188006,"Medica shall also maintain, consistent with the manufacturer's recommendations, an inventory of spare parts of all equipment they use to manufacture the Cartridge.","Medica may also maintain, consistent with the manufacturer's recommendations, an inventory of spare parts of all equipment they use to manufacture the Cartridge.",1
139702,"If requested by Purchaser, 7UP/RC shall provide Purchaser with suitable evidence establishing that a cost increase did occur.","If requested by Purchaser, 7UP/RC shall not provide Purchaser with suitable evidence establishing that a cost increase did occur.",1
123048,Cubist shall at all times upon reasonable notice and during normal business hours have the right to inspect the Facility to ascertain compliance with GMPs.,"Cubist may not be, at all times and upon reasonable notice and normal business hours, denied an inspection of the Facility to ascertain compliance with GMPs.",1
99084,Buyer will use commercially reasonable efforts to issue a [*] rolling forecast for quantities of Products that may be required.,Buyer may use commercially reasonable efforts to issue a [*] rolling forecast for quantities of Products that may be required.,1
52849,None of the Required Change Costs [*] pursuant to this Section 3.2(c) shall be [*] pursuant to this Supply Agreement for Filled Product.,(a) DELIVERY.,0
142225,"Such testing shall be conducted according to 7UP/RC established practice and procedures, which Purchaser has reviewed and deemed suitable.","XII ARBITRATION Any dispute, controversy or claim arising out of or relating to this Agreement or the breach or termination hereof shall be settled by binding arbitration conducted by JAMS/Endispute.",0
19826,Such Claim for indemnity shall indicate the nature of the Claim and the basis therefore.,Perform additional development work as necessary.,0
11337,"CBSI will appoint a CBSI representative (the ""Program Manager"") to be responsible for the completion of the Program by CBSI.","CBSI may appoint a CBSI representative (the ""Program Manager"") to be responsible for the completion of the Program by CBSI.",1
159032,PAYMENT 10.1 Celgene will remit payment in U.S. dollars within thirty (30) days from the date of the invoice.,PAYMENT 10.1 Celgene will not remit payment in U.S. dollars within thirty (30) days from the date of the invoice.,1
23429,AorTech shall use only approved suppliers listed on AorTech's approved supplier list when purchasing such material.,AorTech may use unapproved suppliers listed on AorTech's unapproved supplier list when purchasing such material.,1
93328,7.4 PRODUCT APPROVAL.,"Cardinal Health shall furnish to Ligand a copy of the report by such Regulatory Authority, if any, within ten (10) days of Cardinal Health's receipt of such report.",0
123045,"In addition, Cubist will be consulted concerning any matters that could cause a delay in completion of the Facility.","In addition, Cubist may not be consulted concerning any matters that could cause a delay in completion of the Facility.",1
199575,Medica shall handle any and all international product complaints and vigilance reporting that results from the use of Nephros product.,"The cost of any such arbitration will be divided equally between Nephros, on the one hand, and Medica, on the other hand, with each party bearing its own attorneys' fees and costs.",0
139710,7UP/RC shall perform routine maintenance on the Equipment and shall be financially responsible for minor repairs.,7UP/RC shall not perform routine maintenance on the Equipment and shall be financially responsible for minor repairs.,1
145990,Cinram's failure to perform the Manufacturing Services in accordance with the Service Levels will be subject to the default and cure provisions set forth in Exhibit B1.,"This Agreement may be executed by any party by delivery of a facsimile signature, which signature will have the same force and effect as an original signature.",0
206913,Any party subject to an Event of Force Majeure shall use commercially reasonable efforts to resume performing its obligations under this agreement as soon as practicable.,Any party subject to an Event of Force Majeure shall use commercially reasonable efforts to resume performing its obligations under this agreement as soon as practicable.,0
